Publisher Name,Series Name,Volume,Full Title,Title,Issue Number,Release Date,Box,Proposed Box,Event,In Collection,In Wish List,Pull,Marked Read,Copies Owned,My Rating,Media Format,Price Paid,Date Purchased,Condition,Notes,Tags,Storage Box,Owner,Purchase Store,Signature,Slabbing,Grading,Grading Company,Equivalant Comic Book Size Per Issue,Equivalant Comic Book Size,Story Arc,Image Link
Marvel Comics,The Marvel X-Men Collection (1994),1,The Marvel X-Men Collection #2,The Marvel X-Men Collection,2,2/1/1994,1,1,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,The Marvel X-Men Collection (1994),1,The Marvel X-Men Collection #3,The Marvel X-Men Collection,3,3/1/1994,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The Mutant Misadventures of Cloak and Dagger (Vol. 3) (1988 - 1991),3,The Mutant Misadventures of Cloak and Dagger #4,The Mutant Misadventures of Cloak and Dagger,4,12/27/1988,,10,Inferno,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,The Mutant Misadventures of Cloak and Dagger (Vol. 3) (1988 - 1991),3,The Mutant Misadventures of Cloak and Dagger #8,The Mutant Misadventures of Cloak and Dagger,8,8/22/1989,,14,Acts of Vengeance,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The Mutant Misadventures of Cloak and Dagger (Vol. 3) (1988 - 1991),3,The Mutant Misadventures of Cloak and Dagger #9,The Mutant Misadventures of Cloak and Dagger,9,10/24/1989,,14,Acts of Vengeance,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The Mutant Misadventures of Cloak and Dagger (Vol. 3) (1988 - 1991),3,The Mutant Misadventures of Cloak and Dagger #18,The Mutant Misadventures of Cloak and Dagger,18,4/23/1991,,14,The Infinity Gauntlet,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The Defenders (Vol. 1) (1972 - 1985),1,The Defenders #152,The Defenders,152,11/12/1985,14,14,Secret Wars II,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #1,The New Mutants,1,11/23/1982,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #2,The New Mutants,2,12/28/1982,4,4,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #3,The New Mutants,3,1/25/1983,4,4,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #4,The New Mutants,4,2/22/1983,4,4,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #5,The New Mutants,5,3/22/1983,4,4,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #6,The New Mutants,6,4/26/1983,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #7,The New Mutants,7,5/24/1983,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #8,The New Mutants,8,6/28/1983,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #9,The New Mutants,9,7/26/1983,4,4,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #10,The New Mutants,10,8/23/1983,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #11,The New Mutants,11,9/27/1983,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #12,The New Mutants,12,10/25/1983,4,4,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #13,The New Mutants,13,11/22/1983,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #14,The New Mutants,14,12/27/1983,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #15,The New Mutants,15,1/24/1984,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #16,The New Mutants,16,2/28/1984,4,4,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #17,The New Mutants,17,3/27/1984,4,4,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #18,The New Mutants,18,4/24/1984,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #19,The New Mutants,19,5/22/1984,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #20,The New Mutants,20,6/26/1984,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #21,The New Mutants,21,7/24/1984,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #22,The New Mutants,22,8/28/1984,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #23,The New Mutants,23,9/25/1984,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants Annual #1,The New Mutants Annual,1,10/2/1984,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #24,The New Mutants,24,10/23/1984,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #25,The New Mutants,25,11/27/1984,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #26,The New Mutants,26,12/25/1984,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #27,The New Mutants,27,1/22/1985,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #28,The New Mutants,28,2/26/1985,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #29,The New Mutants,29,3/26/1985,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #30,The New Mutants,30,4/23/1985,,14,Secret Wars II,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #31,The New Mutants,31,5/28/1985,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #32,The New Mutants,32,6/25/1985,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #33,The New Mutants,33,7/23/1985,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #34,The New Mutants,34,8/27/1985,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #35,The New Mutants,35,9/24/1985,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #36,The New Mutants,36,10/22/1985,,14,Secret Wars II,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #37,The New Mutants,37,11/26/1985,14,14,Secret Wars II,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #38,The New Mutants,38,12/24/1985,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #39,The New Mutants,39,1/28/1986,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #40,The New Mutants,40,2/25/1986,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #41,The New Mutants,41,3/25/1986,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #42,The New Mutants,42,4/22/1986,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #43,The New Mutants,43,5/27/1986,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #44,The New Mutants,44,6/24/1986,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants Annual #2,The New Mutants Annual,2,7/15/1986,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #45,The New Mutants,45,7/22/1986,4,4,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #46,The New Mutants,46,8/26/1986,10,10,Mutant Massacre,1,0,0,0,2,,Print,,,,,,,,,,,,,1,2,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #47,The New Mutants,47,9/23/1986,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #48,The New Mutants,48,10/28/1986,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #49,The New Mutants,49,11/25/1986,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #50,The New Mutants,50,12/23/1986,4,4,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #51,The New Mutants,51,1/27/1987,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #52,The New Mutants,52,2/24/1987,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #53,The New Mutants,53,3/24/1987,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #54,The New Mutants,54,4/28/1987,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #55,The New Mutants,55,5/26/1987,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #56,The New Mutants,56,6/23/1987,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants Annual #3,The New Mutants Annual,3,7/7/1987,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #57,The New Mutants,57,7/28/1987,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #58,The New Mutants,58,8/25/1987,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #59,The New Mutants,59,9/1/1987,10,10,Fall of the Mutants,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #60,The New Mutants,60,10/6/1987,10,10,Fall of the Mutants,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #61,The New Mutants,61,11/3/1987,10,10,Fall of the Mutants,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #62,The New Mutants,62,12/1/1987,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #63,The New Mutants,63,1/12/1988,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #64,The New Mutants,64,2/9/1988,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #65,The New Mutants,65,3/8/1988,4,4,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #66,The New Mutants,66,4/12/1988,4,4,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants Annual #4,The New Mutants Annual,4,5/3/1988,,17,Evolutionary War,1,0,0,0,1,,Print,,,,,,,,,,,,,2,2,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #67,The New Mutants,67,5/10/1988,4,4,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #68,The New Mutants,68,6/14/1988,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #69,The New Mutants,69,7/12/1988,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #70,The New Mutants,70,8/9/1988,4,4,,1,0,0,1,2,,Print,,,,,,,,,,,,,1,2,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #71,The New Mutants,71,9/13/1988,10,10,Inferno,1,0,0,0,2,,Print,,,,,,,,,,,,,1,2,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #72,The New Mutants,72,10/11/1988,10,10,Inferno,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #73,The New Mutants,73,11/8/1988,,10,Inferno,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #74,The New Mutants,74,12/13/1988,4,4,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #75,The New Mutants,75,1/10/1989,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #76,The New Mutants,76,2/14/1989,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #77,The New Mutants,77,3/14/1989,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #78,The New Mutants,78,4/11/1989,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #79,The New Mutants,79,5/9/1989,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants Annual #5,The New Mutants Annual,5,6/13/1989,10,10,Atlantis Attacks,1,0,0,0,2,,Print,,,,,,,,,,,,,2,4,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #80,The New Mutants,80,6/13/1989,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #81,The New Mutants,81,7/11/1989,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #82,The New Mutants,82,8/8/1989,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #83,The New Mutants,83,9/12/1989,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #84,The New Mutants,84,10/10/1989,14,14,Acts of Vengeance,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #85,The New Mutants,85,11/14/1989,,14,Acts of Vengeance,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #86,The New Mutants,86,12/12/1989,,14,Acts of Vengeance,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #87,The New Mutants,87,1/9/1990,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #88,The New Mutants,88,2/13/1990,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #89,The New Mutants,89,3/13/1990,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #90,The New Mutants,90,4/10/1990,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #91,The New Mutants,91,5/8/1990,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants Annual #6,The New Mutants Annual,6,5/22/1990,,14,Days of Future Present,0,1,0,0,0,,Print,,,,,,,,,,,,,2,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #92,The New Mutants,92,6/12/1990,4,4,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #93,The New Mutants,93,7/10/1990,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #94,The New Mutants,94,8/14/1990,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #95,The New Mutants,95,9/11/1990,14,14,X-Tinction Agenda,1,0,0,0,2,,Print,,,,,,,,,,,,,1,2,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #96,The New Mutants,96,10/9/1990,14,14,X-Tinction Agenda,1,0,0,0,3,,Print,,,,,,,,,,,,,1,3,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #97,The New Mutants,97,11/13/1990,14,14,X-Tinction Agenda,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #98,The New Mutants,98,12/11/1990,4,4,The Beginning of the End,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #99,The New Mutants,99,1/8/1991,4,4,The Beginning of the End,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants #100,The New Mutants,100,2/12/1991,4,4,The Beginning of the End,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,The New Mutants (Vol. 1) (1983 - 1991),1,The New Mutants Annual #7,The New Mutants Annual,7,5/21/1991,7,7,Kings of Pain,1,0,0,0,1,,Print,,,,,,,,,,,,,2,2,,
Marvel Comics,The New Warriors (1990 - 1996),1,New Warriors Annual #1,New Warriors Annual,1,5/28/1991,,7,Kings of Pain,1,0,0,0,1,,Print,,,,,,,,,,,,,2,2,,
Marvel Comics,The New Warriors (1990 - 1996),1,New Warriors Annual #2,New Warriors Annual,2,7/9/1992,,2,,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,The New Warriors (1990 - 1996),1,New Warriors #27,New Warriors,27,7/28/1992,,2,The Infinity War,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The New Warriors (1990 - 1996),1,New Warriors #29,New Warriors,29,9/22/1992,15,15,,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,The New Warriors (1990 - 1996),1,New Warriors Annual #3,New Warriors Annual,3,3/16/1993,,2,,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,The New Warriors (1990 - 1996),1,New Warriors #45,New Warriors,45,1/25/1994,6,6,Child's Play,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,The New Warriors (1990 - 1996),1,New Warriors #46,New Warriors,46,2/22/1994,6,6,Child's Play,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,The New Warriors (1990 - 1996),1,New Warriors Annual #4,New Warriors Annual,4,3/29/1994,,2,,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,The Official Handbook of the Marvel Universe (Vol. 1) (1983 - 1984),1,The Official Handbook of the Marvel Universe #1,The Official Handbook of the Marvel Universe,1,10/19/1982,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The Official Handbook of the Marvel Universe (Vol. 1) (1983 - 1984),1,The Official Handbook of the Marvel Universe #2,The Official Handbook of the Marvel Universe,2,11/16/1982,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The Official Handbook of the Marvel Universe (Vol. 1) (1983 - 1984),1,The Official Handbook of the Marvel Universe #3,The Official Handbook of the Marvel Universe,3,12/14/1982,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The Official Handbook of the Marvel Universe (Vol. 1) (1983 - 1984),1,The Official Handbook of the Marvel Universe #4,The Official Handbook of the Marvel Universe,4,1/18/1983,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The Official Handbook of the Marvel Universe (Vol. 1) (1983 - 1984),1,The Official Handbook of the Marvel Universe #5,The Official Handbook of the Marvel Universe,5,2/15/1983,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The Official Handbook of the Marvel Universe (Vol. 1) (1983 - 1984),1,The Official Handbook of the Marvel Universe #6,The Official Handbook of the Marvel Universe,6,3/15/1983,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The Official Handbook of the Marvel Universe (Vol. 1) (1983 - 1984),1,The Official Handbook of the Marvel Universe #7,The Official Handbook of the Marvel Universe,7,3/22/1983,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The Official Handbook of the Marvel Universe (Vol. 1) (1983 - 1984),1,The Official Handbook of the Marvel Universe #8,The Official Handbook of the Marvel Universe,8,4/26/1983,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The Official Handbook of the Marvel Universe (Vol. 1) (1983 - 1984),1,The Official Handbook of the Marvel Universe #9,The Official Handbook of the Marvel Universe,9,5/24/1983,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The Official Handbook of the Marvel Universe (Vol. 1) (1983 - 1984),1,The Official Handbook of the Marvel Universe #10,The Official Handbook of the Marvel Universe,10,6/28/1983,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The Official Handbook of the Marvel Universe (Vol. 1) (1983 - 1984),1,The Official Handbook of the Marvel Universe #11,The Official Handbook of the Marvel Universe,11,7/26/1983,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The Official Handbook of the Marvel Universe (Vol. 1) (1983 - 1984),1,The Official Handbook of the Marvel Universe #12,The Official Handbook of the Marvel Universe,12,8/23/1983,9,9,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,The Official Handbook of the Marvel Universe (Vol. 1) (1983 - 1984),1,The Official Handbook of the Marvel Universe #13,The Official Handbook of the Marvel Universe,13,10/4/1983,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The Official Handbook of the Marvel Universe (Vol. 1) (1983 - 1984),1,The Official Handbook of the Marvel Universe #14,The Official Handbook of the Marvel Universe,14,11/1/1983,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,The Official Handbook of the Marvel Universe (Vol. 1) (1983 - 1984),1,The Official Handbook of the Marvel Universe #15,The Official Handbook of the Marvel Universe,15,1/10/1984,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
